precision,recall,time_taken
9.684988260269165039e-01,1.000000000000000000e+00,5.000400543212890625e-02
9.946174025535583496e-01,9.717859625816345215e-01,4.899883270263671875e-02
9.870532155036926270e-01,9.465076327323913574e-01,4.752326011657714844e-02
9.835129380226135254e-01,9.983966350555419922e-01,5.100178718566894531e-02
9.981901049613952637e-01,9.995231032371520996e-01,4.851293563842773438e-02
9.472310543060302734e-01,9.995409846305847168e-01,4.700541496276855469e-02
9.987018108367919922e-01,9.964949488639831543e-01,4.700255393981933594e-02
9.978744387626647949e-01,9.927551150321960449e-01,4.752016067504882812e-02
6.795065402984619141e-01,9.998655319213867188e-01,4.800271987915039062e-02
9.993476867675781250e-01,9.827138185501098633e-01,4.602217674255371094e-02
9.998620748519897461e-01,9.889506697654724121e-01,4.800319671630859375e-02
9.663599133491516113e-01,9.644601345062255859e-01,4.999923706054687500e-02
9.636661410331726074e-01,9.955632686614990234e-01,4.751944541931152344e-02
9.977403283119201660e-01,9.986392855644226074e-01,4.699945449829101562e-02
9.676007628440856934e-01,9.785166978836059570e-01,4.822564125061035156e-02
9.977691173553466797e-01,9.921808242797851562e-01,5.001163482666015625e-02
9.995214343070983887e-01,9.746741056442260742e-01,5.000257492065429688e-02
9.920590519905090332e-01,9.941504597663879395e-01,5.051922798156738281e-02
9.994199872016906738e-01,9.839662909507751465e-01,4.900908470153808594e-02
9.979197382926940918e-01,9.990856647491455078e-01,5.351495742797851562e-02
9.997741580009460449e-01,9.439272284507751465e-01,5.151343345642089844e-02
9.988508820533752441e-01,9.973228573799133301e-01,5.100083351135253906e-02
9.914823770523071289e-01,9.868358969688415527e-01,5.250835418701171875e-02
8.913326263427734375e-01,9.685148000717163086e-01,5.351543426513671875e-02
9.848616719245910645e-01,9.792952537536621094e-01,5.200076103210449219e-02
9.821658134460449219e-01,9.917879104614257812e-01,5.250859260559082031e-02
9.827094078063964844e-01,9.514667391777038574e-01,5.551886558532714844e-02
9.985940456390380859e-01,9.931111931800842285e-01,5.200147628784179688e-02
8.894193768501281738e-01,9.930845499038696289e-01,5.307793617248535156e-02
9.120910763740539551e-01,9.933382272720336914e-01,5.209708213806152344e-02
9.672148227691650391e-01,9.895476698875427246e-01,5.300259590148925781e-02
9.899126291275024414e-01,9.981859326362609863e-01,5.651617050170898438e-02
9.958432316780090332e-01,9.959023594856262207e-01,5.652379989624023438e-02
9.985617995262145996e-01,9.958258867263793945e-01,5.600285530090332031e-02
7.383825778961181641e-01,9.914718270301818848e-01,5.412006378173828125e-02
6.513234376907348633e-01,1.000000000000000000e+00,5.312085151672363281e-02
8.780131340026855469e-01,9.949415922164916992e-01,5.300045013427734375e-02
9.925894141197204590e-01,9.733031392097473145e-01,5.503344535827636719e-02
9.893763661384582520e-01,9.968869090080261230e-01,5.452585220336914062e-02
8.426707983016967773e-01,9.683919548988342285e-01,5.400753021240234375e-02
9.996442198753356934e-01,9.874805212020874023e-01,5.551934242248535156e-02
9.989541172981262207e-01,9.436211585998535156e-01,5.652475357055664062e-02
9.982724785804748535e-01,9.945363998413085938e-01,5.500125885009765625e-02
9.982671737670898438e-01,9.921313524246215820e-01,5.651021003723144531e-02
9.914199709892272949e-01,9.994934797286987305e-01,5.439782142639160156e-02
9.586670398712158203e-01,7.056750655174255371e-01,5.600261688232421875e-02
9.957364201545715332e-01,9.705422520637512207e-01,5.751681327819824219e-02
5.438185930252075195e-01,9.996638298034667969e-01,5.809378623962402344e-02
9.998430609703063965e-01,9.827532768249511719e-01,5.800676345825195312e-02
9.989639520645141602e-01,9.526783823966979980e-01,5.600309371948242188e-02
9.971163868904113770e-01,9.983236193656921387e-01,5.552816390991210938e-02
9.842299818992614746e-01,9.953782558441162109e-01,5.626749992370605469e-02
9.668668508529663086e-01,9.998782277107238770e-01,5.599761009216308594e-02
9.892135858535766602e-01,9.875467419624328613e-01,5.904579162597656250e-02
9.972462058067321777e-01,9.997158050537109375e-01,5.651879310607910156e-02
9.569122195243835449e-01,9.950429797172546387e-01,5.600261688232421875e-02
9.835465550422668457e-01,9.658424258232116699e-01,6.151580810546875000e-02
9.840832948684692383e-01,9.987300634384155273e-01,5.551648139953613281e-02
9.775955080986022949e-01,9.973153471946716309e-01,5.900740623474121094e-02
5.021168589591979980e-01,1.000000000000000000e+00,5.700135231018066406e-02
7.079175710678100586e-01,9.999341368675231934e-01,5.952262878417968750e-02
9.652463793754577637e-01,9.901005625724792480e-01,5.852222442626953125e-02
9.981773495674133301e-01,9.622877836227416992e-01,5.800056457519531250e-02
8.549991846084594727e-01,1.000000000000000000e+00,6.051492691040039062e-02
9.682793617248535156e-01,9.997084736824035645e-01,5.651926994323730469e-02
9.236164689064025879e-01,9.999746084213256836e-01,5.677938461303710938e-02
9.989700317382812500e-01,9.799248576164245605e-01,5.799651145935058594e-02
9.998598694801330566e-01,9.311166405677795410e-01,5.751729011535644531e-02
9.531693458557128906e-01,9.965450763702392578e-01,5.851840972900390625e-02
5.265465378761291504e-01,9.328347444534301758e-01,5.700135231018066406e-02
9.978967905044555664e-01,9.945939183235168457e-01,5.754089355468750000e-02
9.987469911575317383e-01,9.966533780097961426e-01,6.152343750000000000e-02
6.949704289436340332e-01,9.983534216880798340e-01,5.800628662109375000e-02
9.997379183769226074e-01,9.958559274673461914e-01,5.951929092407226562e-02
9.985386133193969727e-01,9.243386983871459961e-01,5.951929092407226562e-02
9.781894683837890625e-01,9.978180527687072754e-01,6.151652336120605469e-02
9.084637165069580078e-01,9.999746084213256836e-01,6.299877166748046875e-02
9.993783235549926758e-01,9.966716766357421875e-01,6.951785087585449219e-02
9.421976208686828613e-01,9.994884729385375977e-01,6.938242912292480469e-02
9.985443949699401855e-01,9.965430498123168945e-01,6.252241134643554688e-02
9.958244562149047852e-01,9.994877576828002930e-01,6.708359718322753906e-02
9.989531636238098145e-01,9.494705200195312500e-01,7.211065292358398438e-02
9.969456791877746582e-01,9.939372539520263672e-01,5.600142478942871094e-02
8.658714294433593750e-01,9.929218888282775879e-01,5.409026145935058594e-02
9.897775053977966309e-01,9.993295073509216309e-01,5.251979827880859375e-02
9.837905764579772949e-01,9.697182178497314453e-01,5.799508094787597656e-02
9.493287205696105957e-01,9.973418712615966797e-01,6.851649284362792969e-02
9.570731520652770996e-01,9.815682768821716309e-01,6.152439117431640625e-02
8.944957852363586426e-01,9.998092055320739746e-01,5.351758003234863281e-02
9.987024068832397461e-01,9.974081516265869141e-01,5.399584770202636719e-02
9.550312161445617676e-01,9.993534088134765625e-01,5.352401733398437500e-02
8.880542516708374023e-01,9.998092055320739746e-01,5.252003669738769531e-02
9.975342154502868652e-01,9.968188405036926270e-01,5.599737167358398438e-02
9.881137609481811523e-01,9.876579046249389648e-01,6.012439727783203125e-02
9.928504824638366699e-01,9.943245649337768555e-01,5.252361297607421875e-02
9.794057607650756836e-01,9.993433356285095215e-01,5.500245094299316406e-02
9.689549207687377930e-01,9.977968931198120117e-01,5.299425125122070312e-02
9.700444340705871582e-01,9.988026618957519531e-01,5.052304267883300781e-02
9.946869015693664551e-01,1.000000000000000000e+00,5.000138282775878906e-02
9.977833032608032227e-01,9.840762019157409668e-01,5.351829528808593750e-02
9.632201194763183594e-01,1.000000000000000000e+00,5.804657936096191406e-02
8.991031646728515625e-01,9.999610185623168945e-01,7.352113723754882812e-02
9.938871860504150391e-01,9.993946552276611328e-01,6.301045417785644531e-02
9.484083056449890137e-01,9.998380541801452637e-01,6.099867820739746094e-02
9.710499048233032227e-01,9.934968948364257812e-01,5.952048301696777344e-02
9.998279213905334473e-01,9.907581210136413574e-01,5.852365493774414062e-02
9.975506663322448730e-01,9.970749020576477051e-01,5.700373649597167969e-02
8.709409832954406738e-01,9.956821799278259277e-01,5.499577522277832031e-02
9.043103456497192383e-01,9.993417263031005859e-01,5.952286720275878906e-02
9.750400185585021973e-01,9.992671608924865723e-01,6.052350997924804688e-02
9.832604527473449707e-01,9.958811402320861816e-01,5.000495910644531250e-02
9.845085740089416504e-01,9.622136950492858887e-01,4.499387741088867188e-02
9.982793331146240234e-01,9.939379096031188965e-01,4.452037811279296875e-02
9.977921843528747559e-01,9.955296516418457031e-01,4.500031471252441406e-02
9.944477677345275879e-01,9.945067763328552246e-01,4.453063011169433594e-02
9.516725540161132812e-01,9.819468855857849121e-01,4.799747467041015625e-02
9.971143603324890137e-01,9.389159679412841797e-01,5.302286148071289062e-02
5.380807518959045410e-01,9.894958138465881348e-01,4.752159118652343750e-02
9.983277320861816406e-01,9.948095679283142090e-01,4.499721527099609375e-02
7.104076147079467773e-01,9.995622038841247559e-01,4.452133178710937500e-02
9.996750950813293457e-01,9.992692470550537109e-01,4.500269889831542969e-02
9.961796402931213379e-01,9.956693649291992188e-01,4.351139068603515625e-02
9.877325892448425293e-01,9.989634156227111816e-01,4.500746726989746094e-02
9.980877041816711426e-01,9.980604052543640137e-01,4.700160026550292969e-02
9.958162307739257812e-01,9.843327403068542480e-01,4.551792144775390625e-02
9.995890259742736816e-01,9.953619837760925293e-01,4.400300979614257812e-02
9.921870827674865723e-01,9.971130490303039551e-01,4.451489448547363281e-02
9.951436519622802734e-01,9.997628331184387207e-01,4.400467872619628906e-02
9.896205067634582520e-01,9.859052896499633789e-01,4.504251480102539062e-02
9.994779229164123535e-01,9.962958693504333496e-01,4.400587081909179688e-02
9.975613355636596680e-01,9.945363998413085938e-01,4.899740219116210938e-02
9.983515739440917969e-01,9.998475909233093262e-01,5.551815032958984375e-02
9.947432875633239746e-01,9.601640701293945312e-01,5.000638961791992188e-02
9.460752010345458984e-01,9.994971156120300293e-01,5.099940299987792969e-02
9.985823631286621094e-01,9.872891306877136230e-01,5.112695693969726562e-02
9.813023209571838379e-01,9.999610185623168945e-01,4.800438880920410156e-02
9.978439807891845703e-01,9.754330515861511230e-01,4.599881172180175781e-02
9.975270628929138184e-01,9.922906160354614258e-01,4.806423187255859375e-02
9.878900647163391113e-01,9.449932575225830078e-01,4.899859428405761719e-02
9.967819452285766602e-01,9.967452883720397949e-01,4.651427268981933594e-02
9.978070855140686035e-01,9.473498463630676270e-01,4.700279235839843750e-02
6.028624773025512695e-01,9.997310638427734375e-01,4.700064659118652344e-02
9.930426478385925293e-01,9.780721664428710938e-01,4.651737213134765625e-02
9.580568671226501465e-01,9.993534088134765625e-01,4.900050163269042969e-02
9.949132204055786133e-01,9.989013671875000000e-01,4.651761054992675781e-02
9.968644976615905762e-01,9.932185411453247070e-01,4.801106452941894531e-02
9.996175765991210938e-01,9.959108233451843262e-01,5.200171470642089844e-02
9.879540205001831055e-01,9.881357550621032715e-01,4.813742637634277344e-02
9.947500824928283691e-01,9.830147027969360352e-01,5.000495910644531250e-02
9.701124429702758789e-01,9.980363249778747559e-01,5.251717567443847656e-02
9.991600513458251953e-01,9.970537424087524414e-01,5.151820182800292969e-02
9.997015595436096191e-01,9.523132443428039551e-01,4.900074005126953125e-02
9.990128874778747559e-01,9.953286051750183105e-01,5.008172988891601562e-02
9.743277430534362793e-01,9.970066547393798828e-01,5.200672149658203125e-02
9.978691935539245605e-01,9.978691935539245605e-01,4.900121688842773438e-02
6.344742178916931152e-01,9.995965957641601562e-01,5.006456375122070312e-02
9.983029365539550781e-01,9.951639175415039062e-01,4.900455474853515625e-02
8.913560509681701660e-01,9.998921751976013184e-01,5.006766319274902344e-02
9.976604580879211426e-01,9.992511272430419922e-01,4.909801483154296875e-02
9.561151862144470215e-01,1.000000000000000000e+00,5.199551582336425781e-02
9.965942502021789551e-01,9.959108233451843262e-01,5.202603340148925781e-02
9.330747127532958984e-01,9.738205671310424805e-01,6.104755401611328125e-02
9.970868825912475586e-01,9.923345446586608887e-01,5.500102043151855469e-02
9.893786311149597168e-01,9.963759183883666992e-01,5.450868606567382812e-02
9.194224476814270020e-01,9.998831152915954590e-01,5.851984024047851562e-02
9.992865324020385742e-01,9.960377812385559082e-01,5.800414085388183594e-02
9.513531327247619629e-01,9.998255372047424316e-01,5.299615859985351562e-02
9.985868334770202637e-01,9.226127266883850098e-01,4.952716827392578125e-02
9.991576075553894043e-01,9.963597655296325684e-01,5.300378799438476562e-02
9.783154726028442383e-01,9.992126226425170898e-01,4.900002479553222656e-02
9.272679090499877930e-01,1.000000000000000000e+00,5.051994323730468750e-02
9.997984766960144043e-01,9.713829159736633301e-01,4.799890518188476562e-02
9.995552897453308105e-01,9.865626692771911621e-01,5.399966239929199219e-02
9.832335114479064941e-01,9.999188184738159180e-01,5.506300926208496094e-02
5.846360921859741211e-01,1.000000000000000000e+00,5.300593376159667969e-02
9.993988871574401855e-01,9.452775120735168457e-01,5.400323867797851562e-02
9.975651502609252930e-01,9.774932265281677246e-01,5.252027511596679688e-02
9.827209115028381348e-01,9.968371987342834473e-01,4.999971389770507812e-02
9.395166039466857910e-01,9.950429797172546387e-01,4.550814628601074219e-02
5.423277616500854492e-01,9.997310638427734375e-01,4.800510406494140625e-02
9.020183682441711426e-01,9.923294186592102051e-01,5.000162124633789062e-02
9.369741082191467285e-01,9.998306035995483398e-01,5.003142356872558594e-02
9.995535016059875488e-01,9.879741668701171875e-01,5.200242996215820312e-02
9.630762338638305664e-01,9.995464682579040527e-01,4.999876022338867188e-02
5.172881484031677246e-01,9.998655319213867188e-01,5.551719665527343750e-02
9.885489344596862793e-01,9.924584031105041504e-01,4.800653457641601562e-02
9.870665669441223145e-01,9.989560842514038086e-01,4.799985885620117188e-02
9.863629341125488281e-01,9.642451405525207520e-01,4.651784896850585938e-02
9.924750328063964844e-01,9.861776828765869141e-01,4.999876022338867188e-02
