image_path,label_path,rmse_model,rmse_baseline,rmse_inverted,time_taken
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0008\overcast\N_0007_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0008\overcast\N_0007_L.mat,0.30395597982581796,0.29926841305286167,0.30920393666614776,6.640764236450195
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0003\cloudy\W_0067_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0003\cloudy\W_0067_L.mat,0.20537450976499977,0.20418294184522656,0.2060807592267529,6.781221389770508
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0005\sunset\S_0024_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0005\sunset\S_0024_L.mat,0.17215855099803604,0.17605067974893956,0.18316334723494263,6.716856479644775
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0005\sunset\W_0003_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0005\sunset\W_0003_L.mat,0.3000392414231775,0.3129039132183612,0.30510294534033,6.8500378131866455
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0003\twilight\N_0063_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0003\twilight\N_0063_L.mat,0.18524401126917567,0.1852007334167384,0.1914473871569889,6.678476333618164
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0005\clear\A_0039_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0005\clear\A_0039_L.mat,0.2248296701661375,0.24150455354424807,0.32356684336732994,6.938644170761108
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0003\clear\A_0058_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0003\clear\A_0058_L.mat,0.16468598082448954,0.1681814405757716,0.17066365312316487,6.651977300643921
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0008\overcast\W_0033_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0008\overcast\W_0033_L.mat,0.2006355203447603,0.20098369866312776,0.20398911106873568,6.6308770179748535
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0005\cloudy\A_0063_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0005\cloudy\A_0063_L.mat,0.10346774700332642,0.10366265803929933,0.10366265803929933,6.7154693603515625
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0001\cloudy\N_0095_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0001\cloudy\N_0095_L.mat,0.15006361791524722,0.15296219624589324,0.15097582353625366,6.640613794326782
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0008\clear\E_0035_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0008\clear\E_0035_L.mat,0.14350334490525202,0.12599495134533414,0.13877073355519434,6.734773397445679
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0005\overcast\W_0039_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0005\overcast\W_0039_L.mat,0.16946871931581448,0.1700379896444952,0.17420229001120452,6.723633050918579
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0006\twilight\E_0050_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0006\twilight\E_0050_L.mat,0.1843744356602135,0.18491921309929144,0.18775983112563524,6.799118995666504
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0006\twilight\E_0010_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0006\twilight\E_0010_L.mat,0.21292588948152943,0.2133920879500783,0.21379591061548658,6.699850797653198
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0001\sunset\E_0071_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0001\sunset\E_0071_L.mat,0.06501443961398742,0.06571712817048,0.06642787092439968,6.626388072967529
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0005\cloudy\S_0007_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0005\cloudy\S_0007_L.mat,0.19451457054467236,0.19356902479686372,0.1965890923380619,7.40933895111084
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0001\overcast\A_0029_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0001\overcast\A_0029_L.mat,0.19463864725525476,0.1871366513367407,0.19844386179579035,6.762609481811523
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0001\cloudy\N_0082_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0001\cloudy\N_0082_L.mat,0.14603250239449533,0.15365939416795218,0.1569164211936689,6.247961044311523
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0003\clear\A_0017_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0003\clear\A_0017_L.mat,0.2057747512554508,0.2056421972834622,0.2057831830623476,6.243281126022339
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0005\twilight\N_0014_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0005\twilight\N_0014_L.mat,0.11716173859634363,0.11373606363508008,0.11571119407082753,6.867304563522339
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0006\overcast\W_0022_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0006\overcast\W_0022_L.mat,0.22424572309767382,0.22413934500784888,0.2252121230670528,6.850431442260742
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0003\cloudy\N_0084_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0003\cloudy\N_0084_L.mat,0.15134310716088076,0.14988400570861224,0.15678407566884522,7.018951416015625
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0003\cloudy\E_0040_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0003\cloudy\E_0040_L.mat,0.10263990218337475,0.11402715908057978,0.11892723640355873,6.870943784713745
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0006\overcast\A_0083_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0006\overcast\A_0083_L.mat,0.24171374142345745,0.2438624272154187,0.24934819700059663,6.766550779342651
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0001\overcast\E_0011_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0001\overcast\E_0011_L.mat,0.21495941316735415,0.21808764735953598,0.22271230745564266,7.1097252368927
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0003\twilight\S_0096_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0003\twilight\S_0096_L.mat,0.07797490847036023,0.08094849288783579,0.08780297998056422,6.794748306274414
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0003\cloudy\E_0073_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0003\cloudy\E_0073_L.mat,0.0805927221781589,0.08287627258822794,0.09774296846317783,6.677820444107056
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0001\overcast\A_0072_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0001\overcast\A_0072_L.mat,0.16489828476261562,0.16377989706668977,0.16675990949332417,6.6748175621032715
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0008\overcast\W_0002_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0008\overcast\W_0002_L.mat,0.13749819155424362,0.13808145431463298,0.13822848167105628,6.630770683288574
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0003\cloudy\E_0009_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0003\cloudy\E_0009_L.mat,0.17660864106253488,0.1631281376281612,0.16873878023959715,6.657456874847412
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0005\cloudy\E_0091_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0005\cloudy\E_0091_L.mat,0.15978002944730293,0.1531448707083249,0.16177684613617166,6.631062746047974
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0005\clear\A_0092_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0005\clear\A_0092_L.mat,0.1694769753011721,0.1676778444714367,0.16766720592258963,6.781891345977783
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0003\twilight\E_0075_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0003\twilight\E_0075_L.mat,0.06305206268717611,0.0715802537922982,0.09180106572625495,7.005216598510742
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0001\twilight\S_0080_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0001\twilight\S_0080_L.mat,0.1432300093980517,0.1365476163237718,0.15516883873019474,6.877124309539795
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0008\clear\S_0032_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0008\clear\S_0032_L.mat,0.1473474174321461,0.07271308325678304,0.07130917721354584,6.937581539154053
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0001\clear\E_0095_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0001\clear\E_0095_L.mat,0.20197007550692553,0.19874587230654883,0.20449236062112358,6.828902959823608
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0005\sunset\A_0022_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0005\sunset\A_0022_L.mat,0.22249924927698447,0.2211207684882301,0.22831999980123707,6.722310781478882
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0005\cloudy\E_0078_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0005\cloudy\E_0078_L.mat,0.23130692974037773,0.21931973399062202,0.22126250282891718,6.747589349746704
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0008\sunset\S_0099_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0008\sunset\S_0099_L.mat,0.19214591274506637,0.18979835064491649,0.20082205877137768,6.717347621917725
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0005\sunset\E_0049_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0005\sunset\E_0049_L.mat,0.14533768469482927,0.15701712756728953,0.20141623455827515,6.715092897415161
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0006\twilight\E_0003_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0006\twilight\E_0003_L.mat,0.2233298311466317,0.22661509399825458,0.22739940903358083,6.683022737503052
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0001\sunset\W_0079_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0001\sunset\W_0079_L.mat,0.22103374516195248,0.21903371355062204,0.21973814685274826,6.831684827804565
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0008\overcast\W_0051_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0008\overcast\W_0051_L.mat,0.12992890100852192,0.12553117755882687,0.13060531486341034,6.707880020141602
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0008\twilight\S_0081_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0008\twilight\S_0081_L.mat,0.19229951312058577,0.19450483139079386,0.19849583220412953,6.676974534988403
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0005\clear\A_0096_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0005\clear\A_0096_L.mat,0.25543911222970694,0.24958453400307085,0.24640982312088563,6.705992698669434
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0008\sunset\E_0096_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0008\sunset\E_0096_L.mat,0.1796211666485832,0.17713062295093454,0.1830123609083666,6.7459797859191895
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0005\overcast\E_0075_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0005\overcast\E_0075_L.mat,0.14946981750814212,0.14946981750814212,0.14946981750814212,6.722334146499634
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0008\sunset\S_0038_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0008\sunset\S_0038_L.mat,0.20021047917707727,0.20153646746004714,0.202880681548184,6.78052544593811
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0005\sunset\E_0022_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0005\sunset\E_0022_L.mat,0.25007207350670224,0.2505033423347188,0.26455440763747207,6.838719129562378
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0008\twilight\E_0050_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0008\twilight\E_0050_L.mat,0.11706236268735819,0.11110776393910851,0.1200867236023073,6.750506639480591
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0001\clear\W_0081_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0001\clear\W_0081_L.mat,0.13498214303199121,0.12933563632366393,0.13507646568768705,7.119692087173462
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0008\cloudy\S_0013_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0008\cloudy\S_0013_L.mat,0.15581016313165869,0.1551810994723167,0.1572815403984352,6.4117631912231445
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0005\cloudy\A_0025_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0005\cloudy\A_0025_L.mat,0.1271682613647605,0.12177452977869214,0.12221857095290511,6.996309995651245
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0006\cloudy\N_0086_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0006\cloudy\N_0086_L.mat,0.15225032514195677,0.14368066802613194,0.15469356304459675,7.094338655471802
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0001\sunset\E_0008_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0001\sunset\E_0008_L.mat,0.21322345602457027,0.21332011584155372,0.21346571626881294,6.8096301555633545
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0003\sunset\S_0017_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0003\sunset\S_0017_L.mat,0.2222529002773911,0.22319164525374333,0.22747681106197568,7.028461217880249
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0001\cloudy\E_0012_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0001\cloudy\E_0012_L.mat,0.08334514720291859,0.07429282655178301,0.07807165187895504,6.721390247344971
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0006\cloudy\S_0057_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0006\cloudy\S_0057_L.mat,0.15058819071531604,0.16322089203072312,0.1716590255345062,7.0267627239227295
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0003\twilight\E_0072_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0003\twilight\E_0072_L.mat,0.11249103652380552,0.10513587372994286,0.11089395916214564,6.993462800979614
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0001\overcast\N_0002_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0001\overcast\N_0002_L.mat,0.20467604183582416,0.20812521401360487,0.2118442842365341,6.761931657791138
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0003\overcast\N_0027_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0003\overcast\N_0027_L.mat,0.17619114590949292,0.15143210613948224,0.17726584952598595,6.71561074256897
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0006\overcast\A_0079_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0006\overcast\A_0079_L.mat,0.3284657885153067,0.3278589543256981,0.33090920229235343,6.718261241912842
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0006\twilight\A_0094_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0006\twilight\A_0094_L.mat,0.2928779294017712,0.2877990148231205,0.2940492049567299,6.624837636947632
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0003\sunset\A_0089_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0003\sunset\A_0089_L.mat,0.2502976622294633,0.31859146173781194,0.3191431569313634,6.670106887817383
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0001\overcast\N_0084_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0001\overcast\N_0084_L.mat,0.20769270129129183,0.20169171022185015,0.2140286205453668,6.740537643432617
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0006\cloudy\W_0028_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0006\cloudy\W_0028_L.mat,0.20735222288080363,0.1985554516749933,0.2072217970363492,6.663465738296509
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0001\sunset\E_0073_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0001\sunset\E_0073_L.mat,0.054648461957755745,0.05637247751895853,0.058765878286727614,6.935917615890503
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0005\cloudy\S_0097_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0005\cloudy\S_0097_L.mat,0.2154398285775012,0.2182772148745034,0.22264705439552884,6.6951658725738525
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0006\twilight\N_0076_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0006\twilight\N_0076_L.mat,0.07241059473431104,0.06673171770882572,0.07509418500361702,6.673570871353149
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0006\twilight\A_0060_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0006\twilight\A_0060_L.mat,0.23225064137049048,0.2348975064448811,0.23477268181739416,6.586526870727539
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0008\twilight\A_0023_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0008\twilight\A_0023_L.mat,0.28191964634919714,0.27821606723755304,0.2897992165151416,6.667067766189575
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0008\clear\E_0052_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0008\clear\E_0052_L.mat,0.05780700159715332,0.05554289360260691,0.0583704113145395,6.7573933601379395
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0003\twilight\E_0027_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0003\twilight\E_0027_L.mat,0.06101845820695684,0.06104312471317917,0.07462451159955244,6.613343238830566
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0005\twilight\E_0056_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0005\twilight\E_0056_L.mat,0.2055968174135899,0.20727361244433537,0.245063133158146,6.674997091293335
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0001\clear\N_0082_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0001\clear\N_0082_L.mat,0.12294946835958129,0.13602004025712075,0.14208153426341635,6.672089338302612
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0001\twilight\N_0008_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0001\twilight\N_0008_L.mat,0.29037101052357717,0.29002380702822955,0.31931679460519646,6.805673599243164
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0001\clear\A_0093_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0001\clear\A_0093_L.mat,0.17504989957011147,0.19106543786415447,0.20395619026753803,7.000643730163574
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0006\sunset\W_0028_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0006\sunset\W_0028_L.mat,0.2470098232067917,0.22765304693092947,0.2637263143131829,6.874521255493164
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0001\overcast\S_0024_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0001\overcast\S_0024_L.mat,0.1870077350966976,0.18905809893335654,0.18988035896371727,6.7059571743011475
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0005\twilight\A_0078_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0005\twilight\A_0078_L.mat,0.23312995559377936,0.23140471059985437,0.251120876754124,6.879151344299316
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0008\overcast\S_0082_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0008\overcast\S_0082_L.mat,0.2649772638479406,0.2631511476661613,0.27511719893436315,6.977686882019043
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0008\cloudy\A_0060_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0008\cloudy\A_0060_L.mat,0.1522521044149924,0.14838965842758892,0.15383575155691168,6.972464561462402
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0001\twilight\S_0049_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0001\twilight\S_0049_L.mat,0.08433029488429264,0.08172849060456747,0.08561789700311785,6.811690330505371
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0008\clear\E_0069_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0008\clear\E_0069_L.mat,0.1898433282628438,0.1807373939264653,0.2092528466905021,6.857642650604248
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0006\clear\N_0020_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0006\clear\N_0020_L.mat,0.31540334613421894,0.32825877317125335,0.309677463926547,7.023759841918945
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0003\sunset\N_0053_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0003\sunset\N_0053_L.mat,0.23244956941055253,0.23147796258614034,0.23220183993135687,7.059788942337036
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0005\overcast\S_0099_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0005\overcast\S_0099_L.mat,0.15878781847840287,0.14811371898088432,0.1657406170409367,6.265296220779419
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0003\sunset\W_0006_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0003\sunset\W_0006_L.mat,0.14987661999413365,0.09672149204631442,0.10534236876154586,7.011006116867065
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0005\sunset\N_0015_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0005\sunset\N_0015_L.mat,0.15651155534458935,0.15616698649504723,0.15977860763688573,6.972279071807861
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0001\cloudy\A_0085_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0001\cloudy\A_0085_L.mat,0.08929719850939406,0.08694557455929788,0.09594315887759594,6.767104387283325
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0003\overcast\E_0075_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0003\overcast\E_0075_L.mat,0.23689273067759248,0.24833289800246394,0.23789454173687705,6.801872730255127
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0005\clear\E_0055_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0005\clear\E_0055_L.mat,0.21138649944089377,0.21161595365944086,0.21131889327262504,6.775135517120361
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0001\twilight\N_0005_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0001\twilight\N_0005_L.mat,0.20421333690695445,0.2191810088234957,0.23543201808174752,6.771453380584717
C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\RGB\0001\cloudy\W_0019_L.png,C:\Users\cjbla\OneDrive\Desktop\Code\data\dataset\EDEN\Depth\0001\cloudy\W_0019_L.mat,0.20606889461182024,0.16337619371989492,0.1685919466527837,6.840070009231567
